epoch,train_loss,train_heatmap_loss,train_presence_loss,val_loss,val_heatmap_loss,val_presence_loss,test_loss,test_heatmap_loss,test_presence_loss
1,3.6392388343811035,2.9692587852478027,0.6699796915054321,,,,,,
2,0.7470343708992004,0.07802298665046692,0.6690113544464111,0.6965428988138834,0.014296514292558035,0.6822463671366373,,,
3,0.6057932376861572,0.01856844313442707,0.5872247815132141,,,,,,
4,0.46275341510772705,0.0070559182204306126,0.4556974768638611,2.0291088422139487,0.04393652081489563,1.985172430674235,,,
5,0.28001463413238525,0.004222443792968988,0.2757921814918518,,,,,,
6,0.13326065242290497,0.002380023244768381,0.13088062405586243,1.2221171061197917,0.002436092123389244,1.219680945078532,,,
7,0.0739518254995346,0.0017567739123478532,0.07219505310058594,,,,,,
8,0.046091921627521515,0.0015076827257871628,0.0445842407643795,0.8167335192362467,0.0015929491880039375,0.8151405652364095,,,
9,0.029200343415141106,0.001122542773373425,0.028077799826860428,,,,,,
10,0.022979265078902245,0.0009822358842939138,0.021997028961777687,0.7935676574707031,0.0013561248779296875,0.7922115325927734,,,
11,0.02041577734053135,0.0009108325466513634,0.01950494572520256,,,,,,
12,0.01846293732523918,0.0008375587058253586,0.01762538030743599,1.3454224268595378,0.0011867344534645479,1.3442357381184895,,,
13,0.017397820949554443,0.000819050706923008,0.01657877117395401,,,,,,
14,0.01511487364768982,0.000778498244471848,0.014336375519633293,1.5107895533243816,0.0010205043169359367,1.5097692807515461,,,
15,0.0146781699731946,0.0007286112522706389,0.013949558138847351,,,,,,
16,0.013277813792228699,0.0007109853904694319,0.012566828168928623,0.8963462511698405,0.000929725356400013,0.8954164187113444,,,
17,0.012018559500575066,0.000692210451234132,0.011326348409056664,,,,,,
18,0.00980440340936184,0.0006777456146664917,0.009126657620072365,1.0515751838684082,0.0009052557870745659,1.0506699879964192,,,
19,0.009693345986306667,0.0006601444911211729,0.009033202193677425,,,,,,
20,0.008391456678509712,0.0006498806178569794,0.0077415755949914455,1.4496568044026692,0.0008762727957218885,1.4487806955973308,,,
21,0.007788087707012892,0.0006432124646380544,0.007144874427467585,,,,,,
22,0.007713685277849436,0.0006324957357719541,0.007081189658492804,1.4553756713867188,0.000793826999142766,1.4545817375183105,,,
23,0.00820609088987112,0.0006250198348425329,0.007581071928143501,,,,,,
24,0.006355425342917442,0.0006183708319440484,0.005737054627388716,1.1603013674418132,0.0008124099113047123,1.1594889958699544,,,
25,0.006047348491847515,0.0006167427636682987,0.005430606193840504,,,,,,
26,0.006202246993780136,0.0006174214649945498,0.005584826227277517,1.250963528951009,0.0007899054326117039,1.2501736481984456,,,
27,0.005775485187768936,0.0006060497835278511,0.005169435404241085,,,,,,
28,0.004777524154633284,0.0006054432014934719,0.0041720811277627945,1.3152997493743896,0.0007988971192389727,1.3145008087158203,,,
29,0.005684966687113047,0.0005985046154819429,0.00508646247908473,,,,,,
30,0.004702259320765734,0.0005949427140876651,0.004107316490262747,1.8669349352518718,0.0007317025835315386,1.8662033081054688,,,
31,0.006086510140448809,0.00059712358051911,0.00548938661813736,,,,,,
32,0.005742896348237991,0.0005958618130534887,0.0051470352336764336,1.4194099108378093,0.000778739262993137,1.4186310768127441,,,
33,0.006433093920350075,0.0005970739293843508,0.00583601975813508,,,,,,
34,0.005034000612795353,0.0005969126941636205,0.004437087569385767,2.204254627227783,0.0007090110642214617,2.203545570373535,,,
35,0.003889621002599597,0.0005867333384230733,0.003302888013422489,,,,,,
36,0.0038878691848367453,0.0005831861635670066,0.003304682904854417,1.300644318262736,0.0007612296224882206,1.2998830477396648,,,
37,0.004728457424789667,0.0005840003723278642,0.004144457168877125,,,,,,
38,0.003563794307410717,0.0005831592716276646,0.0029806350357830524,1.956755002339681,0.0006905768532305956,1.9560640652974446,,,
39,0.002922637388110161,0.0005818104255013168,0.0023408273700624704,,,,,,
40,0.003025588346645236,0.000579344923608005,0.0024462437722831964,1.3367923100789387,0.0007015257918586334,1.3360907236735027,,,
41,0.004563719034194946,0.0005788495764136314,0.0039848689921200275,,,,,,
42,0.003458957886323333,0.0005826920969411731,0.0028762659057974815,1.5909837086995442,0.0007131711269418398,1.5902703603108723,,,
43,0.002888735383749008,0.0005777591140940785,0.0023109763860702515,,,,,,
44,0.002745048375800252,0.0005743131623603404,0.0021707352716475725,1.596692721048991,0.000697945167000095,1.5959946314493816,,,
45,0.0026989628095179796,0.0005706718657165766,0.0021282911766320467,,,,,,
46,0.002082654507830739,0.0005710521363653243,0.001511602196842432,1.5108691851298015,0.0007083875437577566,1.510160764058431,,,
47,0.0024479518178850412,0.0005682462942786515,0.0018797055818140507,,,,,,
48,0.0021445374004542828,0.0005705154617317021,0.0015740219969302416,1.8594471613566081,0.0006921759340912104,1.8587547938028972,,,
49,0.002466251840814948,0.0005730637931264937,0.0018931879894807935,,,,,,
50,0.002557578729465604,0.0005691581172868609,0.0019884207285940647,1.4674946467081706,0.0007003294304013252,1.4667941729227703,,,
51,0.0019948817789554596,0.000567470386158675,0.0014274114510044456,,,,,,
52,0.0016354843974113464,0.0005694699939340353,0.001066014519892633,1.480751673380534,0.000690818764269352,1.4800608952840169,,,
53,0.0017258867155760527,0.0005654043052345514,0.0011604822939261794,,,,,,
54,0.001521937781944871,0.0005644589546136558,0.0009574788855388761,1.3351332346598308,0.0007070067804306746,1.3344262440999348,,,
55,0.0018159920582547784,0.0005639141891151667,0.0012520779855549335,,,,,,
56,0.0015328414738178253,0.0005654008709825575,0.0009674406610429287,2.0155998865763345,0.000672653162231048,2.014927387237549,,,
57,0.0013989228755235672,0.0005649637896567583,0.0008339589694514871,,,,,,
58,0.0015440279385074973,0.0005629971856251359,0.0009810307528823614,1.7884527842203777,0.0006867374759167433,1.7877658208211262,,,
59,0.0016345991753041744,0.0005644625052809715,0.001070136670023203,,,,,,
60,0.0014348174445331097,0.0005631593521684408,0.0008716580923646688,1.7952378590901692,0.0006915318469206492,1.794546127319336,,,
61,0.0013959058560431004,0.0005627850769087672,0.000833120837341994,,,,,,
